symbol;block_date;category;contract_size;days_to_maturity;due_date;exchange_id;isin;market_maker;maturity_type;name;strike;updated_at;close;created_at;financial_volume;high;low;open;variation;volume;cnpj;ask;bid;quotationForm;security_category;spot_price;trades;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;warning;lastUpdatedDividendsAt
BRKMX220;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0DI3;False;EUROPEAN;BRASKEM PNA, R$ 22.00, 20-12-2024;22.0;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1711633958000;22.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML225;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0DI7;False;AMERICAN;BRASKEM PNA, R$ 22.50, 20-12-2024;22.5;2024-06-22T10:18:38.460Z;0.0;2024-06-22T10:18:38.460Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1712156172000;22.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX225;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0DG7;False;EUROPEAN;BRASKEM PNA, R$ 22.50, 20-12-2024;22.5;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1718374734000;22.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML235;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EQ8;False;AMERICAN;BRASKEM PNA, R$ 23.50, 20-12-2024;23.5;2024-06-22T10:18:38.460Z;0.0;2024-06-22T10:18:38.460Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1702476587000;23.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX235;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0ES0;False;EUROPEAN;BRASKEM PNA, R$ 23.50, 20-12-2024;23.5;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;PUT;1702569550000;23.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML245;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EJ3;False;AMERICAN;BRASKEM PNA, R$ 24.50, 20-12-2024;24.5;2024-06-22T10:18:38.461Z;0.0;2024-06-22T10:18:38.461Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1717683351000;24.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX245;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EB6;False;EUROPEAN;BRASKEM PNA, R$ 24.50, 20-12-2024;24.5;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1701353685000;24.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML255;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0ER6;False;AMERICAN;BRASKEM PNA, R$ 25.50, 20-12-2024;25.5;2024-06-22T10:18:38.460Z;0.0;2024-06-22T10:18:38.460Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1701791871000;25.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX255;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0ED2;False;EUROPEAN;BRASKEM PNA, R$ 25.50, 20-12-2024;25.5;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1716819376000;25.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML265;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EK1;False;AMERICAN;BRASKEM PNA, R$ 26.50, 20-12-2024;26.5;2024-06-22T10:18:38.461Z;0.0;2024-06-22T10:18:38.461Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1711126856000;26.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX265;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EG5;False;EUROPEAN;BRASKEM PNA, R$ 26.50, 20-12-2024;26.5;2024-06-22T10:18:38.988Z;0.0;2024-06-22T10:18:38.988Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1710962092000;26.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML275;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EB0;False;AMERICAN;BRASKEM PNA, R$ 27.50, 20-12-2024;27.5;2024-06-22T10:18:38.461Z;0.0;2024-06-22T10:18:38.461Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1701450385000;27.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX275;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0ER2;False;EUROPEAN;BRASKEM PNA, R$ 27.50, 20-12-2024;27.5;2024-06-22T10:18:38.987Z;0.0;2024-06-22T10:18:38.987Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1686684137000;27.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML285;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EC8;False;AMERICAN;BRASKEM PNA, R$ 28.50, 20-12-2024;28.5;2024-06-22T10:18:38.461Z;0.0;2024-06-22T10:18:38.461Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244079000;CALL;1717679914000;28.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX285;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EI1;False;EUROPEAN;BRASKEM PNA, R$ 28.50, 20-12-2024;28.5;2024-06-22T10:18:38.984Z;0.0;2024-06-22T10:18:38.984Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1686684137000;28.5;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML295;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0E92;False;AMERICAN;BRASKEM PNA, R$ 29.50, 20-12-2024;29.5;2024-06-22T10:18:38.461Z;0.0;2024-06-22T10:18:38.461Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1714050617000;29.5;UPGRADE REQUIRED!!!;
BRKMX295;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EL5;False;EUROPEAN;BRASKEM PNA, R$ 29.50, 20-12-2024;29.5;2024-06-22T10:18:38.984Z;0.0;2024-06-22T10:18:38.984Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;29.5;UPGRADE REQUIRED!!!;
BRKML30;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0CW0;False;AMERICAN;BRASKEM PNA, R$ 30.00, 20-12-2024;30.0;2024-06-22T10:18:38.871Z;0.0;2024-06-22T10:18:38.871Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1718720708000;30.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX30;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0CW6;False;EUROPEAN;BRASKEM PNA, R$ 30.00, 20-12-2024;30.0;2024-06-22T10:18:38.992Z;0.0;2024-06-22T10:18:38.992Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;PUT;1711567563000;30.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML310;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EP0;False;AMERICAN;BRASKEM PNA, R$ 31.00, 20-12-2024;31.0;2024-06-22T10:18:38.443Z;0.0;2024-06-22T10:18:38.443Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1702301892000;31.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX310;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EA8;False;EUROPEAN;BRASKEM PNA, R$ 31.00, 20-12-2024;31.0;2024-06-22T10:18:38.983Z;0.0;2024-06-22T10:18:38.983Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1702492180000;31.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML320;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0EO3;False;AMERICAN;BRASKEM PNA, R$ 32.00, 20-12-2024;32.0;2024-06-22T10:18:38.443Z;0.0;2024-06-22T10:18:38.443Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1718037869000;32.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX320;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EH3;False;EUROPEAN;BRASKEM PNA, R$ 32.00, 20-12-2024;32.0;2024-06-22T10:18:38.983Z;0.0;2024-06-22T10:18:38.983Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1715096698000;32.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML330;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0ES4;False;AMERICAN;BRASKEM PNA, R$ 33.00, 20-12-2024;33.0;2024-06-22T10:18:38.443Z;0.0;2024-06-22T10:18:38.443Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1688582413000;33.0;UPGRADE REQUIRED!!!;
BRKMX330;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0EE0;False;EUROPEAN;BRASKEM PNA, R$ 33.00, 20-12-2024;33.0;2024-06-22T10:18:38.983Z;0.0;2024-06-22T10:18:38.983Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1688582413000;33.0;UPGRADE REQUIRED!!!;
BRKML35;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0CS8;False;AMERICAN;BRASKEM PNA, R$ 35.00, 20-12-2024;35.0;2024-06-22T10:18:38.871Z;0.0;2024-06-22T10:18:38.871Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1715706131000;35.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX35;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0CR6;False;EUROPEAN;BRASKEM PNA, R$ 35.00, 20-12-2024;35.0;2024-06-22T10:18:38.992Z;0.0;2024-06-22T10:18:38.992Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1716302374000;35.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML380;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0DL1;False;AMERICAN;BRASKEM PNA, R$ 38.00, 20-12-2024;38.0;2024-06-22T10:18:38.444Z;0.0;2024-06-22T10:18:38.444Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1713187377000;38.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX380;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0DM5;False;EUROPEAN;BRASKEM PNA, R$ 38.00, 20-12-2024;38.0;2024-06-22T10:18:38.984Z;0.0;2024-06-22T10:18:38.984Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1715370140000;38.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML400;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0DM9;False;AMERICAN;BRASKEM PNA, R$ 40.00, 20-12-2024;40.0;2024-06-22T10:18:38.437Z;0.0;2024-06-22T10:18:38.437Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;CALL;1714052033000;40.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX400;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0DK9;False;EUROPEAN;BRASKEM PNA, R$ 40.00, 20-12-2024;40.0;2024-06-22T10:18:38.980Z;0.0;2024-06-22T10:18:38.980Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1715280065000;40.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKML420;2024-12-19;CALL;100;128;2024-12-20;BOVESPA;BRBRKM5L0DK3;False;AMERICAN;BRASKEM PNA, R$ 42.00, 20-12-2024;42.0;2024-06-22T10:18:38.437Z;0.0;2024-06-22T10:18:38.437Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1714052053000;42.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKMX420;2024-12-19;PUT;100;128;2024-12-20;BOVESPA;BRBRKM5X0DL7;False;EUROPEAN;BRASKEM PNA, R$ 42.00, 20-12-2024;42.0;2024-06-22T10:18:38.980Z;0.0;2024-06-22T10:18:38.980Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719234000000;PUT;1717509952000;42.0;UPGRADE REQUIRED!!!;2023-09-20T00:18:10.348Z
BRKME250;2025-05-15;CALL;100;226;2025-05-16;BOVESPA;BRBRKM5E0F62;False;EUROPEAN;BRASKEM PNA, R$ 25.00, 16-05-2025;25.0;2024-06-22T10:18:38.723Z;0.0;2024-06-22T10:18:38.723Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;CALL;1718804546000;25.0;UPGRADE REQUIRED!!!;
BRKMQ250;2025-05-15;PUT;100;226;2025-05-16;BOVESPA;BRBRKM5Q0F66;False;EUROPEAN;BRASKEM PNA, R$ 25.00, 16-05-2025;25.0;2024-06-22T10:18:38.546Z;0.0;2024-06-22T10:18:38.546Z;0;0.0;0.0;0.0;0.0;0;42150391000170;0.0;0.0;;7;17.95;0;0;0;1719244076000;PUT;1718716511000;25.0;UPGRADE REQUIRED!!!;
