symbol;name;open;high;low;close;volume;financial_volume;trades;bid;ask;category;due_date;maturity_type;strike;contract_size;exchange_id;created_at;updated_at;variation;spot_price;isin;security_category;market_maker;block_date;days_to_maturity;quotationForm;bid_volume;ask_volume;time;type;last_trade_at;strike_eod;cnpj;warning;quotation_form
BBASW54;BRASIL ON, R$ 25.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;25.87;100;BOVESPA;2024-06-22T10:18:38.318Z;2024-06-22T10:18:38.318Z;0.0;26.61;BRBBAS3W0UP7;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1718287289000;25.87;00000000000191;UPGRADE REQUIRED!!!;
BBASK545;BRASIL ON, R$ 26.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;26.12;100;BOVESPA;2024-06-22T10:18:38.512Z;2024-06-22T10:18:38.512Z;0.0;26.61;BRBBAS3K0UZ0;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1688582413000;26.12;00000000000191;UPGRADE REQUIRED!!!;
BBASW545;BRASIL ON, R$ 26.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;26.12;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0V71;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1716486121000;26.12;00000000000191;UPGRADE REQUIRED!!!;
BBASK550;BRASIL ON, R$ 26.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;26.37;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;26.61;BRBBAS3K0UF2;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718815194000;26.37;00000000000191;UPGRADE REQUIRED!!!;
BBASW550;BRASIL ON, R$ 26.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;26.37;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0UR3;7;False;2024-11-13;103;;0;0;1719244071000;PUT;1719216331000;26.37;00000000000191;UPGRADE REQUIRED!!!;
BBASK555;BRASIL ON, R$ 26.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;26.62;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;26.61;BRBBAS3K0UN6;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718286452000;26.62;00000000000191;UPGRADE REQUIRED!!!;
BBASW555;BRASIL ON, R$ 26.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;26.62;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0UJ0;7;False;2024-11-13;103;;0;0;1719244072000;PUT;1719216332000;26.62;00000000000191;UPGRADE REQUIRED!!!;
BBASK560;BRASIL ON, R$ 26.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;26.87;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;26.61;BRBBAS3K0UW7;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1717778221000;26.87;00000000000191;UPGRADE REQUIRED!!!;
BBASW560;BRASIL ON, R$ 26.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;26.87;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0V89;7;False;2024-11-13;103;;0;0;1719244072000;PUT;1717783627000;26.87;00000000000191;UPGRADE REQUIRED!!!;
BBASK565;BRASIL ON, R$ 27.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;27.12;100;BOVESPA;2024-06-22T10:18:38.513Z;2024-06-22T10:18:38.513Z;0.0;26.61;BRBBAS3K0UO4;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1717684904000;27.12;00000000000191;UPGRADE REQUIRED!!!;
BBASW565;BRASIL ON, R$ 27.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;27.12;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0UF8;7;False;2024-11-13;103;;0;0;1719244072000;PUT;1718649406000;27.12;00000000000191;UPGRADE REQUIRED!!!;
BBASK570;BRASIL ON, R$ 27.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;27.37;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;26.61;BRBBAS3K0UV9;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718814810000;27.37;00000000000191;UPGRADE REQUIRED!!!;
BBASW570;BRASIL ON, R$ 27.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;27.37;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0V14;7;False;2024-11-13;103;;0;0;1719244073000;PUT;1718124970000;27.37;00000000000191;UPGRADE REQUIRED!!!;
BBASK575;BRASIL ON, R$ 27.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;27.62;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;26.61;BRBBAS3K0UT3;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1717683596000;27.62;00000000000191;UPGRADE REQUIRED!!!;
BBASW575;BRASIL ON, R$ 27.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;27.62;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0UN2;7;False;2024-11-13;103;;0;0;1719244071000;PUT;1718641068000;27.62;00000000000191;UPGRADE REQUIRED!!!;
BBASK580;BRASIL ON, R$ 27.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;27.87;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;26.61;BRBBAS3K0UY3;7;False;2024-11-13;103;;0;0;1719244072000;CALL;1688582413000;27.87;00000000000191;UPGRADE REQUIRED!!!;
BBASW580;BRASIL ON, R$ 27.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;27.87;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0UL6;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1708527251000;27.87;00000000000191;UPGRADE REQUIRED!!!;
BBASK585;BRASIL ON, R$ 28.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;28.12;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;26.81;BRBBAS3K0UH8;7;False;2024-11-13;103;;0;0;1719244295000;CALL;1719243201000;28.12;00000000000191;UPGRADE REQUIRED!!!;
BBASW585;BRASIL ON, R$ 28.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;28.12;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0UY9;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;28.12;00000000000191;UPGRADE REQUIRED!!!;
BBASK590;BRASIL ON, R$ 28.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;28.37;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;26.61;BRBBAS3K0UA3;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1719216331000;28.37;00000000000191;UPGRADE REQUIRED!!!;
BBASW590;BRASIL ON, R$ 28.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;28.37;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0UQ5;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;28.37;00000000000191;UPGRADE REQUIRED!!!;
BBASK595;BRASIL ON, R$ 28.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;28.62;100;BOVESPA;2024-06-22T10:18:38.511Z;2024-06-22T10:18:38.511Z;0.0;26.61;BRBBAS3K0UI6;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718911403000;28.62;00000000000191;UPGRADE REQUIRED!!!;
BBASW595;BRASIL ON, R$ 28.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;28.62;100;BOVESPA;2024-06-22T10:18:38.727Z;2024-06-22T10:18:38.727Z;0.0;26.61;BRBBAS3W0V48;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1712690570000;28.62;00000000000191;UPGRADE REQUIRED!!!;
BBASK600;BRASIL ON, R$ 28.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;28.87;100;BOVESPA;2024-06-22T10:18:38.509Z;2024-06-22T10:18:38.509Z;0.0;26.61;BRBBAS3K0UE5;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1716998229000;28.87;00000000000191;UPGRADE REQUIRED!!!;
BBASW600;BRASIL ON, R$ 28.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;28.87;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0US1;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1705327990000;28.87;00000000000191;UPGRADE REQUIRED!!!;
BBASK605;BRASIL ON, R$ 29.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;29.12;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0V27;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718219934000;29.12;00000000000191;UPGRADE REQUIRED!!!;
BBASW605;BRASIL ON, R$ 29.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;29.12;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0UK8;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1709672047000;29.12;00000000000191;UPGRADE REQUIRED!!!;
BBASK610;BRASIL ON, R$ 29.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;29.37;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0UU1;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1688582413000;29.37;00000000000191;UPGRADE REQUIRED!!!;
BBASW610;BRASIL ON, R$ 29.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;29.37;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0V22;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1709670935000;29.37;00000000000191;UPGRADE REQUIRED!!!;
BBASK615;BRASIL ON, R$ 29.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;29.62;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0VA1;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718727997000;29.62;00000000000191;UPGRADE REQUIRED!!!;
BBASW615;BRASIL ON, R$ 29.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;29.62;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0UX1;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;29.62;00000000000191;UPGRADE REQUIRED!!!;
BBASK620;BRASIL ON, R$ 29.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;29.87;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0V50;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1688582413000;29.87;00000000000191;UPGRADE REQUIRED!!!;
BBASW620;BRASIL ON, R$ 29.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;29.87;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0UM4;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;29.87;00000000000191;UPGRADE REQUIRED!!!;
BBASK625;BRASIL ON, R$ 30.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;30.12;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0V76;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1718218890000;30.12;00000000000191;UPGRADE REQUIRED!!!;
BBASW625;BRASIL ON, R$ 30.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;30.12;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0UI2;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;30.12;00000000000191;UPGRADE REQUIRED!!!;
BBASK630;BRASIL ON, R$ 30.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;30.37;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0V84;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1688582413000;30.37;00000000000191;UPGRADE REQUIRED!!!;
BBASW630;BRASIL ON, R$ 30.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;30.37;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0VA7;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;30.37;00000000000191;UPGRADE REQUIRED!!!;
BBASK635;BRASIL ON, R$ 30.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;30.62;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0UK2;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1714749808000;30.62;00000000000191;UPGRADE REQUIRED!!!;
BBASW635;BRASIL ON, R$ 30.62, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;30.62;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0UZ6;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;30.62;00000000000191;UPGRADE REQUIRED!!!;
BBASK640;BRASIL ON, R$ 30.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;30.87;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0UQ9;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1688582413000;30.87;00000000000191;UPGRADE REQUIRED!!!;
BBASW640;BRASIL ON, R$ 30.87, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;30.87;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0UG6;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;30.87;00000000000191;UPGRADE REQUIRED!!!;
BBASK645;BRASIL ON, R$ 31.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;EUROPEAN;31.12;100;BOVESPA;2024-06-22T10:18:38.612Z;2024-06-22T10:18:38.612Z;0.0;26.61;BRBBAS3K0UD7;7;False;2024-11-13;103;;0;0;1719244072000;CALL;1712768450000;31.12;00000000000191;UPGRADE REQUIRED!!!;
BBASW645;BRASIL ON, R$ 31.12, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;31.12;100;BOVESPA;2024-06-22T10:18:38.724Z;2024-06-22T10:18:38.724Z;0.0;26.61;BRBBAS3W0V63;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;31.12;00000000000191;UPGRADE REQUIRED!!!;
BBASK650;BRASIL ON, R$ 31.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-11-14;AMERICAN;31.37;100;BOVESPA;2024-06-22T10:18:38.613Z;2024-06-22T10:18:38.613Z;0.0;26.61;BRBBAS3K0UX5;7;False;2024-11-13;103;;0;0;1719234000000;CALL;1688582413000;31.37;00000000000191;UPGRADE REQUIRED!!!;
BBASW650;BRASIL ON, R$ 31.37, 14-11-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-11-14;EUROPEAN;31.37;100;BOVESPA;2024-06-22T10:18:38.722Z;2024-06-22T10:18:38.722Z;0.0;26.61;BRBBAS3W0V55;7;False;2024-11-13;103;;0;0;1719234000000;PUT;1688582413000;31.37;00000000000191;UPGRADE REQUIRED!!!;
BBASL131;BRASIL ON, R$ 13.12, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;13.12;100;BOVESPA;2024-06-22T10:18:38.366Z;2024-06-22T10:18:38.366Z;0.0;26.61;BRBBAS3L1350;7;False;2024-12-19;128;;0;0;1719234000000;CALL;-62167294412000;13.12;;UPGRADE REQUIRED!!!;
BBASX131;BRASIL ON, R$ 13.12, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;13.12;100;BOVESPA;2024-06-22T10:18:38.675Z;2024-06-22T10:18:38.675Z;0.0;26.61;BRBBAS3X1372;7;False;2024-12-19;128;;0;0;1719234000000;PUT;-62167294412000;13.12;;UPGRADE REQUIRED!!!;
BBASL136;BRASIL ON, R$ 13.62, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;13.62;100;BOVESPA;2024-06-22T10:18:38.366Z;2024-06-22T10:18:38.366Z;0.0;26.61;BRBBAS3L1368;7;False;2024-12-19;128;;0;0;1719234000000;CALL;-62167294412000;13.62;;UPGRADE REQUIRED!!!;
BBASX136;BRASIL ON, R$ 13.62, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;13.62;100;BOVESPA;2024-06-22T10:18:38.675Z;2024-06-22T10:18:38.675Z;0.0;26.61;BRBBAS3X1364;7;False;2024-12-19;128;;0;0;1719234000000;PUT;-62167294412000;13.62;;UPGRADE REQUIRED!!!;
BBASL339;BRASIL ON, R$ 14.37, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;14.37;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;26.61;BRBBAS3L0ZE3;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1718641087000;14.37;00000000000191;UPGRADE REQUIRED!!!;
BBASX339;BRASIL ON, R$ 14.37, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;14.37;100;BOVESPA;2024-06-22T10:18:38.668Z;2024-06-22T10:18:38.668Z;0.0;26.61;BRBBAS3X0ZG4;7;False;2024-12-19;128;;0;0;1719244070000;PUT;1718906467000;14.37;00000000000191;UPGRADE REQUIRED!!!;
BBASL338;BRASIL ON, R$ 16.37, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;16.37;100;BOVESPA;2024-06-22T10:18:38.351Z;2024-06-22T10:18:38.351Z;0.0;26.61;BRBBAS3L1327;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1718374990000;16.37;;UPGRADE REQUIRED!!!;
BBASX338;BRASIL ON, R$ 16.37, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;16.37;100;BOVESPA;2024-06-22T10:18:38.668Z;2024-06-22T10:18:38.668Z;0.0;26.61;BRBBAS3X1331;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1712949097000;16.37;;UPGRADE REQUIRED!!!;
BBASL172;BRASIL ON, R$ 16.62, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;16.62;100;BOVESPA;2024-06-22T10:18:38.363Z;2024-06-22T10:18:38.363Z;0.0;26.61;BRBBAS3L1335;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1713459893000;16.62;;UPGRADE REQUIRED!!!;
BBASX172;BRASIL ON, R$ 16.62, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;16.62;100;BOVESPA;2024-06-22T10:18:38.676Z;2024-06-22T10:18:38.676Z;0.0;26.61;BRBBAS3X1349;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1713290589000;16.62;;UPGRADE REQUIRED!!!;
BBASL420;BRASIL ON, R$ 17.74, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;17.74;100;BOVESPA;2024-06-22T10:18:38.341Z;2024-06-22T10:18:38.341Z;0.0;26.61;BRBBAS3L0Z47;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1718289188000;17.74;00000000000191;UPGRADE REQUIRED!!!;
BBASX420;BRASIL ON, R$ 17.74, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;17.74;100;BOVESPA;2024-06-22T10:18:38.559Z;2024-06-22T10:18:38.559Z;0.0;26.61;BRBBAS3X0Z67;7;False;2024-12-19;128;;0;0;1719244069000;PUT;1716993848000;17.74;00000000000191;UPGRADE REQUIRED!!!;
BBASL193;BRASIL ON, R$ 18.74, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;18.74;100;BOVESPA;2024-06-22T10:18:38.363Z;2024-06-22T10:18:38.363Z;0.0;26.61;BRBBAS3L1343;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1716492593000;18.74;;UPGRADE REQUIRED!!!;
BBASX193;BRASIL ON, R$ 18.74, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;18.74;100;BOVESPA;2024-06-22T10:18:38.674Z;2024-06-22T10:18:38.674Z;0.0;26.61;BRBBAS3X1356;7;False;2024-12-19;128;;0;0;1719234000000;PUT;-62167294412000;18.74;;UPGRADE REQUIRED!!!;
BBASL429;BRASIL ON, R$ 19.37, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;19.37;100;BOVESPA;2024-06-22T10:18:38.342Z;2024-06-22T10:18:38.342Z;0.0;26.61;BRBBAS3L1079;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1718818813000;19.37;00000000000191;UPGRADE REQUIRED!!!;
BBASX429;BRASIL ON, R$ 19.37, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;19.37;100;BOVESPA;2024-06-22T10:18:38.559Z;2024-06-22T10:18:38.559Z;0.0;26.61;BRBBAS3X1091;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1719216331000;19.37;00000000000191;UPGRADE REQUIRED!!!;
BBASL42;BRASIL ON, R$ 20.37, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;20.37;100;BOVESPA;2024-06-22T10:18:38.981Z;2024-06-22T10:18:38.981Z;0.0;26.61;BRBBAS3L12N3;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1688582413000;20.37;00000000000191;UPGRADE REQUIRED!!!;
BBASX42;BRASIL ON, R$ 20.37, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;20.37;100;BOVESPA;2024-06-22T10:18:38.393Z;2024-06-22T10:18:38.393Z;0.0;26.61;BRBBAS3X1265;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1688582413000;20.37;00000000000191;UPGRADE REQUIRED!!!;
BBASL432;BRASIL ON, R$ 20.49, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;AMERICAN;20.49;100;BOVESPA;2024-06-22T10:18:38.342Z;2024-06-22T10:18:38.342Z;0.0;26.61;BRBBAS3L12S2;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1719216332000;20.49;00000000000191;UPGRADE REQUIRED!!!;
BBASX432;BRASIL ON, R$ 20.49, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;20.49;100;BOVESPA;2024-06-22T10:18:38.559Z;2024-06-22T10:18:38.559Z;0.0;26.61;BRBBAS3X12K4;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1701969810000;20.49;00000000000191;UPGRADE REQUIRED!!!;
BBASL434;BRASIL ON, R$ 20.62, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;CALL;2024-12-20;EUROPEAN;20.62;100;BOVESPA;2024-06-22T10:18:38.342Z;2024-06-22T10:18:38.342Z;0.0;26.61;BRBBAS3L11U0;7;False;2024-12-19;128;;0;0;1719234000000;CALL;1712603597000;20.62;00000000000191;UPGRADE REQUIRED!!!;
BBASX434;BRASIL ON, R$ 20.62, 20-12-2024;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;PUT;2024-12-20;EUROPEAN;20.62;100;BOVESPA;2024-06-22T10:18:38.559Z;2024-06-22T10:18:38.559Z;0.0;26.61;BRBBAS3X12R9;7;False;2024-12-19;128;;0;0;1719234000000;PUT;1702652911000;20.62;00000000000191;UPGRADE REQUIRED!!!;
